Date,Source,Site ID,POC,Daily Max 1-hour SO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
01/20/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/21/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/22/2019,AQS,60830008,1,0,ppb,0,El Capitan,21,88.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/23/2019,AQS,60830008,1,0,ppb,0,El Capitan,22,92.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/24/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/25/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/26/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/27/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/28/2019,AQS,60830008,1,1,ppb,1,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/29/2019,AQS,60830008,1,0,ppb,0,El Capitan,20,83.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/30/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/31/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/01/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/02/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/03/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/04/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/05/2019,AQS,60830008,1,0,ppb,0,El Capitan,18,75.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/09/2019,AQS,60830008,1,0,ppb,0,El Capitan,22,92.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/10/2019,AQS,60830008,1,0,ppb,0,El Capitan,21,88.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/13/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/14/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/15/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/16/2019,AQS,60830008,1,0,ppb,0,El Capitan,20,83.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/17/2019,AQS,60830008,1,0,ppb,0,El Capitan,19,79.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/20/2019,AQS,60830008,1,0,ppb,0,El Capitan,22,92.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/21/2019,AQS,60830008,1,0,ppb,0,El Capitan,18,75.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/24/2019,AQS,60830008,1,0,ppb,0,El Capitan,20,83.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/25/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/26/2019,AQS,60830008,1,1,ppb,1,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/27/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
02/28/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/01/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/02/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/03/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/04/2019,AQS,60830008,1,0,ppb,0,El Capitan,21,88.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/05/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/06/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/07/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/08/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/09/2019,AQS,60830008,1,0,ppb,0,El Capitan,22,92.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/10/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/11/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/12/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/13/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/14/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/15/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/16/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/17/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/18/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/19/2019,AQS,60830008,1,0,ppb,0,El Capitan,21,88.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/20/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/21/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/22/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/23/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/24/2019,AQS,60830008,1,0,ppb,0,El Capitan,24,100.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/25/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/26/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/27/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/28/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/29/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/30/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
03/31/2019,AQS,60830008,1,0,ppb,0,El Capitan,23,96.0000,42401,Santa Barbara,34.4624500008807,-120.02551
01/01/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/02/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,19,79.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/03/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/04/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/05/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/06/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/07/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/08/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,22,92.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/09/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/10/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/11/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/12/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/13/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/14/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/15/2019,AQS,60831013,1,1,ppb,1,Lompoc HSP,18,75.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/16/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/17/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/18/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/19/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/20/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/21/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/22/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/23/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/24/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/25/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/26/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/27/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/28/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/29/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,20,83.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/30/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
01/31/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/01/2019,AQS,60831013,1,1,ppb,1,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/02/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/03/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/04/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/05/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/06/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/07/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/08/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/09/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/10/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/11/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/12/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,19,79.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/13/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/14/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/15/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/16/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/17/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/18/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/19/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/20/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/21/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/22/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/23/2019,AQS,60831013,1,1,ppb,1,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/24/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/25/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/26/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/27/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
02/28/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/01/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/02/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/03/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/04/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/05/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/06/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/07/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/08/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/09/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/10/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/11/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/12/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/13/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/14/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/15/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/16/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/17/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/18/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/19/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/20/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,18,75.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/21/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/22/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/23/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/24/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/25/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/26/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,18,75.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/27/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/28/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/29/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/30/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
03/31/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/01/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/02/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/03/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/04/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/05/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/06/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/07/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/08/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/09/2019,AQS,60831013,1,1,ppb,1,Lompoc HSP,19,79.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/10/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/11/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/12/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/13/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/14/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/15/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/16/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/17/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/18/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/19/2019,AQS,60831013,1,1,ppb,1,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/20/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/21/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/22/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/23/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,19,79.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/24/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/25/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/26/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,22,92.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/27/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/28/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/29/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
04/30/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/01/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/02/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/03/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/04/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/05/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/06/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/07/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/08/2019,AQS,60831013,1,1,ppb,1,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/09/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/10/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/11/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/12/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/13/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/14/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,22,92.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/15/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/16/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/17/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/18/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/19/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/20/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/21/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/22/2019,AQS,60831013,1,1,ppb,1,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/23/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/24/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/25/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/26/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/27/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/28/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/29/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/30/2019,AQS,60831013,1,0,ppb,0,Lompoc HSP,23,96.0000,42401,Santa Barbara,34.7253520008837,-120.428717
05/31/2019,AQS,60831013,1,1,ppb,1,Lompoc HSP,21,88.0000,42401,Santa Barbara,34.7253520008837,-120.428717
